(1.25 0.0 0.32653)
(1.25 0.0 0.36735)
(1.25 0.0 0.40816)
(1.25 0.0 0.44898)
(1.25 0.0 0.4898)
(1.25 0.0 0.53061)
(1.25 0.0 0.57143)
(1.25 0.0 0.61224)
(1.25 0.0 0.65306)
(1.25 0.0 0.69388)
(1.25 0.0 0.73469)
(1.25 0.0 0.77551)
(1.25 0.0 0.81633)
(1.25 0.0 0.85714)
(1.25 0.0 0.89796)
(1.25 0.0 0.93878)
(1.25 0.0 0.97959)
(1.25 0.0 1.02041)
(1.25 0.0 1.06122)
(1.25 0.0 1.10204)
(1.25 0.0 1.14286)
(1.25 0.0 1.18367)
(1.25 0.0 1.22449)
(1.25 0.0 1.26531)
(1.25 0.0 1.30612)
(1.25 0.0 1.34694)
(1.25 0.0 1.38776)
(1.25 0.0 1.42857)
(1.25 0.0 1.46939)
(1.25 0.0 1.5102)
(1.25 0.0 1.55102)
(1.25 0.0 1.59184)
(1.25 0.0 1.63265)
(1.25 0.0 1.67347)
(1.25 0.0 1.71429)
(1.25 0.0 1.7551)
(1.25 0.0 1.79592)
(1.25 0.0 1.83673)
(1.25 0.0 1.87755)
(1.25 0.0 1.91837)
(1.25 0.0 1.95918)
(1.25 0.0 2.0)
(1.25 0.2 0.0)
(1.25 0.2 0.04082)
(1.25 0.2 0.08163)
(1.25 0.2 0.12245)
(1.25 0.2 0.16327)
(1.25 0.2 0.20408)
(1.25 0.2 0.2449)
(1.25 0.2 0.28571)
(1.25 0.2 0.32653)
(1.25 0.2 0.36735)
(1.25 0.2 0.40816)
(1.25 0.2 0.44898)
(1.25 0.2 0.4898)
(1.25 0.2 0.53061)
(1.25 0.2 0.57143)
(1.25 0.2 0.61224)
(1.25 0.2 0.65306)
(1.25 0.2 0.69388)
(1.25 0.2 0.73469)
(1.25 0.2 0.77551)
(1.25 0.2 0.81633)
(1.25 0.2 0.85714)
(1.25 0.2 0.89796)
(1.25 0.2 0.93878)
(1.25 0.2 0.97959)
(1.25 0.2 1.02041)
(1.25 0.2 1.06122)
(1.25 0.2 1.10204)
(1.25 0.2 1.14286)
(1.25 0.2 1.18367)
(1.25 0.2 1.22449)
(1.25 0.2 1.26531)
(1.25 0.2 1.30612)
(1.25 0.2 1.34694)
(1.25 0.2 1.38776)
(1.25 0.2 1.42857)
(1.25 0.2 1.46939)
(1.25 0.2 1.5102)
(1.25 0.2 1.55102)
(1.25 0.2 1.59184)
(1.25 0.2 1.63265)
(1.25 0.2 1.67347)
(1.25 0.2 1.71429)
(1.25 0.2 1.7551)
(1.25 0.2 1.79592)
(1.25 0.2 1.83673)
(1.25 0.2 1.87755)
(1.25 0.2 1.91837)
(1.25 0.2 1.95918)
(1.25 0.2 2.0)
(1.45833 0.0 0.0)
(1.45833 0.0 0.04082)
(1.45833 0.0 0.08163)
(1.45833 0.0 0.12245)
(1.45833 0.0 0.16327)
(1.45833 0.0 0.20408)
(1.45833 0.0 0.2449)
(1.45833 0.0 0.28571)
(1.45833 0.0 0.32653)
(1.45833 0.0 0.36735)
(1.45833 0.0 0.40816)
(1.45833 0.0 0.44898)
(1.45833 0.0 0.4898)
(1.45833 0.0 0.53061)
(1.45833 0.0 0.57143)
(1.45833 0.0 0.61224)
(1.45833 0.0 0.65306)
(1.45833 0.0 0.69388)
(1.45833 0.0 0.73469)
(1.45833 0.0 0.77551)
(1.45833 0.0 0.81633)
(1.45833 0.0 0.85714)
(1.45833 0.0 0.89796)
(1.45833 0.0 0.93878)
(1.45833 0.0 0.97959)
(1.45833 0.0 1.02041)
(1.45833 0.0 1.06122)
(1.45833 0.0 1.10204)
(1.45833 0.0 1.14286)
(1.45833 0.0 1.18367)
(1.45833 0.0 1.22449)
(1.45833 0.0 1.26531)
(1.45833 0.0 1.30612)
(1.45833 0.0 1.34694)
(1.45833 0.0 1.38776)
(1.45833 0.0 1.42857)
(1.45833 0.0 1.46939)
(1.45833 0.0 1.5102)
(1.45833 0.0 1.55102)
(1.45833 0.0 1.59184)
(1.45833 0.0 1.63265)
(1.45833 0.0 1.67347)
(1.45833 0.0 1.71429)
(1.45833 0.0 1.7551)
(1.45833 0.0 1.79592)
(1.45833 0.0 1.83673)
(1.45833 0.0 1.87755)
(1.45833 0.0 1.91837)
(1.45833 0.0 1.95918)
(1.45833 0.0 2.0)
(1.45833 0.2 0.0)
(1.45833 0.2 0.04082)
(1.45833 0.2 0.08163)
(1.45833 0.2 0.12245)
(1.45833 0.2 0.16327)
(1.45833 0.2 0.20408)
(1.45833 0.2 0.2449)
(1.45833 0.2 0.28571)
(1.45833 0.2 0.32653)
(1.45833 0.2 0.36735)
(1.45833 0.2 0.40816)
(1.45833 0.2 0.44898)
(1.45833 0.2 0.4898)
(1.45833 0.2 0.53061)
(1.45833 0.2 0.57143)
(1.45833 0.2 0.61224)
(1.45833 0.2 0.65306)
(1.45833 0.2 0.69388)
(1.45833 0.2 0.73469)
(1.45833 0.2 0.77551)
(1.45833 0.2 0.81633)
(1.45833 0.2 0.85714)
(1.45833 0.2 0.89796)
(1.45833 0.2 0.93878)
(1.45833 0.2 0.97959)
(1.45833 0.2 1.02041)
(1.45833 0.2 1.06122)
(1.45833 0.2 1.10204)
(1.45833 0.2 1.14286)
(1.45833 0.2 1.18367)
(1.45833 0.2 1.22449)
(1.45833 0.2 1.26531)
(1.45833 0.2 1.30612)
(1.45833 0.2 1.34694)
(1.45833 0.2 1.38776)
(1.45833 0.2 1.42857)
(1.45833 0.2 1.46939)
(1.45833 0.2 1.5102)
(1.45833 0.2 1.55102)
(1.45833 0.2 1.59184)
(1.45833 0.2 1.63265)
(1.45833 0.2 1.67347)
(1.45833 0.2 1.71429)
(1.45833 0.2 1.7551)
(1.45833 0.2 1.79592)
(1.45833 0.2 1.83673)
(1.45833 0.2 1.87755)
(1.45833 0.2 1.91837)
(1.45833 0.2 1.95918)
(1.45833 0.2 2.0)
(1.66667 0.0 0.0)
(1.66667 0.0 0.04082)
(1.66667 0.0 0.08163)
(1.66667 0.0 0.12245)
(1.66667 0.0 0.16327)
(1.66667 0.0 0.20408)
(1.66667 0.0 0.2449)
(1.66667 0.0 0.28571)
(1.66667 0.0 0.32653)
(1.66667 0.0 0.36735)
(1.66667 0.0 0.40816)
(1.66667 0.0 0.44898)
(1.66667 0.0 0.4898)
(1.66667 0.0 0.53061)
(1.66667 0.0 0.57143)
(1.66667 0.0 0.61224)
(1.66667 0.0 0.65306)
(1.66667 0.0 0.69388)
(1.66667 0.0 0.73469)
(1.66667 0.0 0.77551)
(1.66667 0.0 0.81633)
(1.66667 0.0 0.85714)
(1.66667 0.0 0.89796)
(1.66667 0.0 0.93878)
(1.66667 0.0 0.97959)
(1.66667 0.0 1.02041)
(1.66667 0.0 1.06122)
(1.66667 0.0 1.10204)
(1.66667 0.0 1.14286)
(1.66667 0.0 1.18367)
(1.66667 0.0 1.22449)
(1.66667 0.0 1.26531)
(1.66667 0.0 1.30612)
(1.66667 0.0 1.34694)
(1.66667 0.0 1.38776)
(1.66667 0.0 1.42857)
(1.66667 0.0 1.46939)
(1.66667 0.0 1.5102)
(1.66667 0.0 1.55102)
(1.66667 0.0 1.59184)
(1.66667 0.0 1.63265)
(1.66667 0.0 1.67347)
(1.66667 0.0 1.71429)
(1.66667 0.0 1.7551)
(1.66667 0.0 1.79592)
(1.66667 0.0 1.83673)
(1.66667 0.0 1.87755)
(1.66667 0.0 1.91837)
(1.66667 0.0 1.95918)
(1.66667 0.0 2.0)
(1.66667 0.2 0.0)
(1.66667 0.2 0.04082)
(1.66667 0.2 0.08163)
(1.66667 0.2 0.12245)
(1.66667 0.2 0.16327)
(1.66667 0.2 0.20408)
(1.66667 0.2 0.2449)
(1.66667 0.2 0.28571)
(1.66667 0.2 0.32653)
(1.66667 0.2 0.36735)
(1.66667 0.2 0.40816)
(1.66667 0.2 0.44898)
(1.66667 0.2 0.4898)
(1.66667 0.2 0.53061)
(1.66667 0.2 0.57143)
(1.66667 0.2 0.61224)
(1.66667 0.2 0.65306)
(1.66667 0.2 0.69388)
(1.66667 0.2 0.73469)
(1.66667 0.2 0.77551)
(1.66667 0.2 0.81633)
(1.66667 0.2 0.85714)
(1.66667 0.2 0.89796)
(1.66667 0.2 0.93878)
(1.66667 0.2 0.97959)
(1.66667 0.2 1.02041)
(1.66667 0.2 1.06122)
(1.66667 0.2 1.10204)
(1.66667 0.2 1.14286)
(1.66667 0.2 1.18367)
(1.66667 0.2 1.22449)
(1.66667 0.2 1.26531)
(1.66667 0.2 1.30612)
(1.66667 0.2 1.34694)
(1.66667 0.2 1.38776)
(1.66667 0.2 1.42857)
(1.66667 0.2 1.46939)
(1.66667 0.2 1.5102)
(1.66667 0.2 1.55102)
(1.66667 0.2 1.59184)
(1.66667 0.2 1.63265)
(1.66667 0.2 1.67347)
(1.66667 0.2 1.71429)
(1.66667 0.2 1.7551)
(1.66667 0.2 1.79592)
